filename,fecha_de_radicacion,has_unredacted,unredacted_vars,unredacted_values,date_of_decree,decree_year,county,state,physical_address,mailing_address,mailing_state,mailing_county,taxable_year_end,total_net_worth,income_interest_exempt,income_interest_nonexempt,income_dividends_exempt,income_dividends_nonexempt,income_capital_gains_exempt,income_capital_gains_nonexempt,income_wages_exempt,income_wages_nonexempt,income_other_income_exempt,income_other_income_nonexempt,does_grantee_own_a_home_in_puerto_rico_or_does_he/she_rent_it,primary_property_value,monthly_rent_pay,real_estate_municipality,does_grantee_own_other_real_estate_in_puerto_rico,n_nonprimary_real_estate,does_grantee_have_assets_located_in_puerto_rico,previous_reporting_year,current_reporting_year,asset_type_financial_previous_reporting_year,asset_type_financial_current_reporting_year,asset_type_financial_difference,asset_type_real_estate_previous_reporting_year,asset_type_real_estate_current_reporting_year,asset_type_real_estate_difference,asset_type_privately_held_business_previous_reporting_year,asset_type_privately_held_business_current_reporting_year,asset_type_privately_held_business_difference,asset_type_other_previous_reporting_year,asset_type_other_current_reporting_year,asset_type_other_difference,does_grantee_have_a_business_in_puerto_rico,n_business,business_information_table_height,business_type_1,business_decree_1,business_type_2,business_decree_2,business_type_3,business_decree_3,business_type_4,business_decree_4,business_type_5,business_decree_5,business_type_6,business_decree_6,business_type_7,business_decree_7,business_type_8,business_decree_8,business_type_9,business_decree_9,household_table_height,days_in_pr,expenditure_in_pr,charity_in_pr,total_amount_donated,n_charities,gender
2022-RepAct22-008223_Redacted.pdf,05/17/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,From 1 to 5 million,0,0,0,0,0,0,0,35584,0,0,Rent,NA,3500,NA,NA,0,TRUE,2020,2021,0,10000,10000,0,0,0,0,5e+06,5e+06,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,320,74500,No,0,0,REDACTED
2022-RepAct22-008224_Redacted.pdf,05/26/2022,FALSE,NA,NA,REDACTED,REDACTED,DORADO,PUERTO RICO,"DORADO, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,REDACTED,From 5 to 10 million,46,0,2607008,0,47957,0,0,96807,0,3925,Rent,NA,8000,NA,NA,0,TRUE,2020,2021,0,51465,51465,0,0,0,0,0,0,0,0,0,Yes,1,80,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,320,5e+05,Yes,0,1,REDACTED
2022-RepAct22-008225_Redacted.pdf,05/24/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,REDACTED,Less than 1 million,0,0,0,0,0,0,0,6519,42400,2275,Rent,NA,1600,NA,NA,0,TRUE,2020,2021,161792,5000,-156792,0,0,0,0,0,0,0,0,0,Yes,1,45,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,229,24256,Yes,0,1,REDACTED
2022-RepAct22-008226_Redacted.pdf,05/23/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,NA,"SAN JUAN,","SAN JUAN,",NA,SAN JUAN,REDACTED,From 1 to 5 million,31,0,18058,0,132280,30225,0,288000,0,0,Rent,NA,2800,NA,NA,0,TRUE,2020,2021,1000,10000,9000,0,0,0,0,10000,10000,0,55000,55000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,254,50000,Yes,0,1,REDACTED
2022-RepAct22-008227_Redacted.pdf,06/08/2022,FALSE,NA,NA,REDACTED,REDACTED,Guaynabo,PR,"Guaynabo, PR","Bayamon, PR",PR,Bayamon,REDACTED,Less than 1 million,1195,0,167584,0,556,0,0,39876,0,0,Own,8e+05,NA,NA,No,0,TRUE,2020,2021,450000,5e+05,50000,8e+05,8e+05,0,450000,450000,0,0,0,0,Yes,1,35,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,300,95000,No,0,0,REDACTED
2022-RepAct22-008228_Redacted.pdf,11/21/2022,FALSE,NA,NA,REDACTED,REDACTED,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,REDACTED,From 25 to 50 million,1591,0,0,0,7590026,0,0,0,0,16535,Own,8e+06,NA,NA,No,0,TRUE,2020,2021,1e+06,1e+06,0,8e+06,8e+06,0,0,0,0,7e+05,7e+05,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,205,9e+05,Yes,0,1,REDACTED
2022-RepAct22-008229_Redacted.pdf,06/08/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,Less than 1 million,3194,0,201367,0,7514,0,0,46987,0,0,Rent,NA,1700,NA,NA,0,TRUE,2020,2021,1125000,1100000,-25000,0,0,0,450000,450000,0,0,0,0,Yes,1,60,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,300,124000,No,0,0,REDACTED
2022-RepAct22-008230_Redacted.pdf,05/20/2022,FALSE,NA,NA,REDACTED,REDACTED,DORADO,PUERTO RICO,"DORADO, PUERTO RICO","DORADO, PUERTO RICO",PUERTO RICO,DORADO,REDACTED,From 10 to 25 million,5830,0,56466,0,380897,52186,0,0,11960,35000,Own,4e+06,NA,NA,No,0,TRUE,2020,2021,0,6580000,6580000,0,4e+06,4e+06,0,0,0,0,60000,60000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,203,290000,Yes,0,3,REDACTED
2022-RepAct22-008231_Redacted.pdf,11/21/2022,FALSE,NA,NA,REDACTED,REDACTED,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,REDACTED,From 25 to 50 million,1591,0,0,0,7590026,0,0,0,0,16535,Own,8e+06,NA,NA,No,0,TRUE,2020,2021,1e+06,1e+06,0,6500000,8e+06,1500000,0,0,0,6e+05,7e+05,1e+05,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,201,9e+05,Yes,0,1,REDACTED
2022-RepAct22-008233_Redacted.pdf,05/16/2022,FALSE,NA,NA,REDACTED,REDACTED,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,REDACTED,From 5 to 10 million,7,0,67329,0,475853,7627,0,0,0,120000,Own,475000,NA,NA,No,0,TRUE,2020,2021,2100,2200,100,0,475000,475000,0,0,0,33000,25000,-8000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,201,325000,Yes,0,1,REDACTED
2022-RepAct22-008235_Redacted.pdf,05/16/2022,FALSE,NA,NA,REDACTED,REDACTED,Vieques,PR,"Vieques, PR","VIEQUES, PR",PR,VIEQUES,REDACTED,From 1 to 5 million,4308,0,30086,0,33718,0,0,60697,0,851089,Own,1500000,NA,NA,No,0,TRUE,2016,2017,0,0,0,0,1500000,1500000,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,201,1e+05,Yes,4730,6,REDACTED
2022-RepAct22-008238_Redacted.pdf,08/04/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,From 1 to 5 million,0,0,0,0,858602,0,0,0,0,0,Rent,NA,1859,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,190,60000,No,0,0,REDACTED
2022-RepAct22-008239_Redacted.pdf,05/17/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PUERTO RICO,"San Juan, PUERTO RICO","San Juan, Puerto Rico",Puerto Rico,San Juan,REDACTED,Less than 1 million,0,0,0,0,0,0,0,180793.85,0,0,Own,356000,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,365,1e+05,No,0,0,REDACTED
2022-RepAct22-008241_Redacted.pdf,05/17/2022,FALSE,NA,NA,REDACTED,REDACTED,Rio Grande,PR,"Rio Grande, PR","Palmer, PR",PR,Palmer,REDACTED,Less than 1 million,0,0,0,0,174825,0,0,0,0,0,Own,150000,NA,NA,Yes,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,360,1e+05,Yes,0,1,REDACTED
2022-RepAct22-008242_Redacted.pdf,06/29/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,REDACTED,From 1 to 5 million,0,0,0,0,0,0,0,45375,0,0,Rent,NA,5000,NA,NA,0,TRUE,2015,2016,0,54808,54808,0,0,0,0,0,0,0,0,0,Yes,1,60,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,190,19200,No,0,0,REDACTED
2022-RepAct22-008243_Redacted.pdf,11/08/2022,FALSE,NA,NA,06/29/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,1382,0,3389,0,221285,0,0,115000,0,390756,Own,550000,NA,NA,No,0,TRUE,2020,2021,0,299394.81,299394.81,550000,550000,0,0,0,0,0,0,0,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,325,70000,Yes,0,2,REDACTED
2022-RepAct22-008244_Redacted.pdf,05/17/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,Less than 1 million,0,0,0,0,0,0,0,0,13542,0,Rent,NA,1450,NA,NA,0,TRUE,2020,2021,0,1e+05,1e+05,0,0,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,183,13000,Yes,0,1,REDACTED
2022-RepAct22-008245_Redacted.pdf,08/18/2022,FALSE,NA,NA,04/16/2020,2020,Aguadilla,PR,"Aguadilla, PR","Aguadilla, PR",PR,Aguadilla,12/31/2021,From 1 to 5 million,0,0,102216,0,0,0,0,0,0,0,Rent,NA,700,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,35,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,334,42000,Yes,0,1,NA
2022-RepAct22-008246_Redacted.pdf,06/03/2022,FALSE,NA,NA,REDACTED,REDACTED,DORADO,PUERTO RICO,"DORADO, PUERTO RICO","DORADO, PUERTO RICO",PUERTO RICO,DORADO,REDACTED,From 5 to 10 million,0,0,1172690,0,119930,0,0,0,0,0,Own,1500000,NA,NA,No,0,TRUE,2020,2021,0,3800000,3800000,0,5e+06,5e+06,0,0,0,0,4e+06,4e+06,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,365,3e+05,Yes,10000,3,REDACTED
2022-RepAct22-008247_Redacted.pdf,05/24/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,Less than 1 million,0,0,7745,0,258328,0,0,1295,9429,0,Rent,NA,2750,NA,NA,0,TRUE,2020,2021,0,300500,300500,0,0,0,0,0,0,0,250,250,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,190,7500,No,0,0,REDACTED
2022-RepAct22-008249_Redacted.pdf,05/24/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,Less than 1 million,0,0,7745,0,258328,0,0,1295,9429,0,Rent,NA,2750,NA,NA,0,TRUE,2020,2021,0,300500,300500,0,0,0,0,0,0,0,250,250,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,190,7500,No,0,0,REDACTED
2022-RepAct22-008252_Redacted.pdf,07/07/2022,FALSE,NA,NA,REDACTED,REDACTED,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,REDACTED,From 10 to 25 million,4288,0,2996,0,1545877,0,0,0,0,12384,Rent,NA,3500,NA,NA,0,TRUE,2020,2021,25000,25000,0,0,0,0,0,0,0,25000,25000,0,Yes,1,60,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,236,150000,No,0,0,REDACTED
2022-RepAct22-008253_Redacted.pdf,07/07/2022,FALSE,NA,NA,REDACTED,REDACTED,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,REDACTED,From 10 to 25 million,0,0,0,0,0,0,0,0,0,0,Rent,NA,3500,NA,NA,0,TRUE,2020,2021,25000,25000,0,0,0,0,0,0,0,25000,25000,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,236,150000,No,0,0,REDACTED
2022-RepAct22-008254_Redacted.pdf,05/24/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,Puerto Rico,"San Juan, Puerto Rico","San Juan, Puerto Rico",Puerto Rico,San Juan,REDACTED,From 1 to 5 million,1761,0,3630,0,1037271,0,0,24194,0,0,Rent,NA,1700,NA,NA,0,TRUE,2020,2021,0,1336766,1336766,0,0,0,0,0,0,0,20000,20000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,306,30000,Yes,0,1,REDACTED
2022-RepAct22-008256_Redacted.pdf,10/12/2022,FALSE,NA,NA,01/15/2020,2020,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,From 10 to 25 million,500,0,2025220.37,0,181413,0,0,144999,0,0,Own,1.2e+07,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,90,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,185,132000,Yes,0,1,REDACTED
2022-RepAct22-008257_Redacted.pdf,10/10/2022,FALSE,NA,NA,05/02/2020,2020,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,1001,0,218979.01,0,500634,0,0,30000,0,0,Rent,NA,5000,NA,NA,0,TRUE,2020,2021,350000,350000,0,0,0,0,0,0,0,0,0,0,Yes,1,50,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,281,150000,No,0,0,REDACTED
2022-RepAct22-008258_Redacted.pdf,09/02/2022,FALSE,NA,NA,08/29/2016,2016,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2017,From 1 to 5 million,0,0,0,0,0,0,0,150300,0,0,Own,9e+05,NA,NA,No,0,FALSE,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,50,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,330,1e+05,No,0,0,NA
2022-RepAct22-008260_Redacted.pdf,09/08/2022,FALSE,NA,NA,07/10/2017,2017,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,0,0,0,0,707,0,0,43606,0,0,Rent,NA,6000,NA,NA,0,TRUE,2020,2021,19343,50000,30657,0,1200,1200,0,0,0,0,0,0,Yes,1,120,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,203,150000,Yes,0,1,REDACTED
2022-RepAct22-008261_Redacted.pdf,05/26/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PUERTO RICO,"San Juan, PUERTO RICO","San Juan, PUERTO RICO",PUERTO RICO,San Juan,REDACTED,From 1 to 5 million,18,0,25743,0,92178,0,0,68206,0,14681,Own,4e+05,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,75000,60000,Yes,0,1,REDACTED
2022-RepAct22-008262_Redacted.pdf,09/15/2022,FALSE,NA,NA,01/27/2019,2019,Vega Alta,PR,"Vega Alta, PR","Vega Alta, PR",PR,Vega Alta,12/31/2021,From 10 to 25 million,5815.5,0,102384.27,0,45687.5,0,0,6000,0,0,Own,3e+06,NA,NA,No,0,TRUE,2020,2021,0,0,0,2300000,4e+06,1700000,0,0,0,0,0,0,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,209,197500,Yes,0,2,NA
2022-RepAct22-008263_Redacted.pdf,09/15/2022,FALSE,NA,NA,01/27/2019,2019,Vega Alta,PR,"Vega Alta, PR","Vega Alta, PR",PR,Vega Alta,12/31/2021,Less than 1 million,5815.5,0,19507,0,45687.5,0,0,0,0,0,Own,3e+06,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,209,197500,Yes,0,2,REDACTED
2022-RepAct22-008264_Redacted.pdf,08/18/2022,FALSE,NA,NA,01/29/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 25 to 50 million,0,0,639,0,1002367,0,0,20000,0,0,Rent,NA,3100,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,50,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,213,48000,Yes,0,1,REDACTED
2022-RepAct22-008265_Redacted.pdf,05/20/2022,FALSE,NA,NA,REDACTED,REDACTED,Loiza,Puerto Rico,"Loiza, Puerto Rico","San Juan, Puerto Rico",Puerto Rico,San Juan,REDACTED,From 1 to 5 million,24,0,7,0,80959,0,0,0,0,87413,Rent,NA,1500,NA,NA,0,TRUE,2020,2021,1e+05,110000,10000,0,0,0,0,0,0,20000,20000,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,249,7000,Yes,0,1,REDACTED
2022-RepAct22-008266_Redacted.pdf,05/20/2022,FALSE,NA,NA,REDACTED,REDACTED,CAROLINA,PR,"CAROLINA, PR","CAROLINA, PR",PR,CAROLINA,REDACTED,From 10 to 25 million,25,0,15784,0,2912369,0,0,78601,0,0,Own,161000,NA,NA,No,0,TRUE,2020,2021,17470,104534,87064,161100,161100,0,0,0,0,9882,9882,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,360,98408,Yes,0,1,REDACTED
2022-RepAct22-008267_Redacted.pdf,05/20/2022,FALSE,NA,NA,REDACTED,REDACTED,CAROLINA,PR,"CAROLINA, PR","CAROLINA, PR",PR,CAROLINA,REDACTED,From 10 to 25 million,25,0,15783,0,2912369,0,0,0,0,0,Own,161100,NA,NA,No,0,TRUE,2020,2021,17470,104534,87064,161100,161100,0,0,0,0,9882,9882,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,360,98408,Yes,0,1,REDACTED
2022-RepAct22-008268_Redacted.pdf,05/19/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,NA,"SAN JUAN,","SAN JUAN,",NA,SAN JUAN,REDACTED,From 1 to 5 million,95,0,140539,0,39061,0,0,0,0,0,Rent,NA,1267,NA,NA,0,TRUE,2020,2021,60126,75870,15744,0,0,0,0,0,0,32589,34545,1956,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,297,13930,Yes,0,3,REDACTED
2022-RepAct22-008269_Redacted.pdf,05/19/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,REDACTED,From 10 to 25 million,40726,0,198928,0,1295563,0,0,78651,0,0,Rent,NA,2533,NA,NA,0,TRUE,2020,2021,59390,134891,75501,0,0,0,0,0,0,15000,15000,0,Yes,1,40,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,288,15389,Yes,0,2,REDACTED
2022-RepAct22-008270_Redacted.pdf,05/19/2022,FALSE,NA,NA,REDACTED,REDACTED,ISABELA,PR,"ISABELA, PR","ISABELA, PR",PR,ISABELA,REDACTED,From 1 to 5 million,21,0,715,0,-25808,-74511,5032,31695,0,25809,Own,1e+06,NA,NA,Yes,1,TRUE,2020,2021,0,10000,10000,1e+06,1e+06,0,0,0,0,0,0,0,Yes,1,85,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,221,80000,Yes,11050,4,REDACTED
2022-RepAct22-008271_Redacted.pdf,08/01/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,Less than 1 million,2,0,393392,0,5248,0,0,57800,0,0,Rent,NA,1200,NA,NA,0,TRUE,2020,2021,0,20000,20000,0,6e+05,6e+05,0,0,0,0,0,0,Yes,1,80,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,278,50000,Yes,0,1,REDACTED
2022-RepAct22-008272_Redacted.pdf,09/23/2022,FALSE,NA,NA,01/01/2020,2020,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,0,0,77230.12,0,1244678,0,0,12000,0,0,Rent,NA,4500,NA,NA,0,TRUE,2020,2021,896000,2100000,1204000,0,0,0,0,0,0,0,0,0,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,194,36000,Yes,0,1,REDACTED
2022-RepAct22-008273_Redacted.pdf,05/20/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,REDACTED,Less than 1 million,0,0,271264,0,0,0,0,51538,0,3978,Rent,NA,2000,NA,NA,0,TRUE,2020,2021,406000,510000,104000,0,0,0,0,0,0,35000,0,-35000,Yes,1,35,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,253,80000,Yes,0,1,REDACTED
2022-RepAct22-008274_Redacted.pdf,05/27/2022,FALSE,NA,NA,REDACTED,REDACTED,Seeley Lake,MT,"Seeley Lake, MT","Seeley Lake, MT",MT,Seeley Lake,REDACTED,From 1 to 5 million,905,0,104168,0,3613011,0,0,26458,0,0,Own,173500,NA,NA,No,0,TRUE,2020,2021,225000,0,-225000,867500,2700000,1832500,768872,0,-768872,1e+05,0,-1e+05,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,188,60000,Yes,0,1,REDACTED
2022-RepAct22-008275_Redacted.pdf,05/27/2022,FALSE,NA,NA,REDACTED,REDACTED,Seeley Lake,MT,"Seeley Lake, MT","Seeley Lake, MT",MT,Seeley Lake,REDACTED,From 1 to 5 million,905,0,104168,0,3613012,0,0,61864,0,0,Own,173500,NA,NA,No,0,TRUE,2020,2021,2250000,0,-2250000,867500,2700000,1832500,768872,0,-768872,94000,0,-94000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,188,60000,Yes,32870,1,REDACTED
2022-RepAct22-008276_Redacted.pdf,07/11/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,From 10 to 25 million,50061,0,0,0,71625,0,0,160800,0,2633,Own,1500000,NA,NA,No,0,TRUE,2020,2021,6e+06,6e+06,0,1500000,1500000,0,75000,75000,0,0,0,0,Yes,1,60,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,240,2e+05,No,0,0,REDACTED
2022-RepAct22-008277_Redacted.pdf,11/09/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,REDACTED,From 1 to 5 million,448,0,9703,0,270799,112965,0,336555,0,0,Rent,NA,1000,NA,NA,0,TRUE,2020,2021,0,40,40,0,0,0,0,0,0,0,1200000,1200000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,191,30000,No,0,0,REDACTED
2022-RepAct22-008278_Redacted.pdf,06/09/2022,FALSE,NA,NA,REDACTED,REDACTED,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,REDACTED,Less than 1 million,12,0,3391,0,80302,937220,0,0,0,0,Rent,NA,2450,NA,NA,0,TRUE,2020,2021,0,659000,659000,0,0,0,0,0,0,0,10000,10000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,197,40000,No,0,0,REDACTED
2022-RepAct22-008280_Redacted.pdf,05/25/2022,FALSE,NA,NA,REDACTED,REDACTED,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,From 5 to 10 million,11,0,492,0,107809,0,0,0,0,104320,Own,1e+06,NA,NA,No,0,TRUE,2020,2021,26000,20586,-5414,1e+06,1e+06,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,317,85000,Yes,0,1,REDACTED
